Project,Sentiment,Word Count,Sentence Count,Sentiment,Topics,Keywords
Online-Quiz-Platform,-0.0830200501253132,370,37,-0.0830200501253132,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.0284285714285714,341,39,-0.0284285714285714,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.1,33,12,-0.1,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class', 'return'], 'PHP': ['class']}"
Online-Quiz-Platform,-0.75,11,4,-0.75,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['const']}
Online-Quiz-Platform,-0.0034090909090909,148,17,-0.0034090909090909,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class', 'const'], 'PHP': ['class', 'foreach']}"
Online-Quiz-Platform,0.15,88,4,0.15,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.05,150,16,0.05,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.0,12,2,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['return']}
Online-Quiz-Platform,0.0375,18,0,0.0375,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.1704545454545454,120,1,0.1704545454545454,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class', 'new'], 'PHP': ['class']}"
Online-Quiz-Platform,-0.23125,235,20,-0.23125,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.0,129,0,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.05,269,1,0.05,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.0116003787878787,286,1,0.0116003787878787,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.0,102,0,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.2625,314,1,0.2625,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.1833333333333333,175,3,0.1833333333333333,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,-0.0555555555555555,161,1,-0.0555555555555555,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,-0.75,11,4,-0.75,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'PHP': ['require']}
Online-Quiz-Platform,0.2589285714285714,89,3,0.2589285714285714,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return', 'default'], 'PHP': ['static', 'function', 'public', 'isset']}"
Online-Quiz-Platform,-0.01,111,7,-0.01,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['return', 'function', 'class', 'try'], 'PHP': ['public', 'function', 'class']}"
Online-Quiz-Platform,0.034090909090909,107,9,0.034090909090909,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return', 'try', 'throw'], 'PHP': ['function', 'protected', 'private', 'public']}"
Online-Quiz-Platform,0.0699999999999999,297,36,0.0699999999999999,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function'], 'PHP': ['function', 'public']}"
Online-Quiz-Platform,-0.1230769230769231,308,20,-0.1230769230769231,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return'], 'PHP': ['function', 'public']}"
Online-Quiz-Platform,-0.0083333333333333,288,21,-0.0083333333333333,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['return', 'function'], 'PHP': ['public', 'function']}"
Online-Quiz-Platform,0.0,51,7,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function'], 'PHP': ['require', 'function']}"
Online-Quiz-Platform,0.25,46,4,0.25,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{}
Online-Quiz-Platform,-0.1625,115,12,-0.1625,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{}
Online-Quiz-Platform,-0.2,212,50,-0.2,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['var', 'function'], 'PHP': ['function']}"
Online-Quiz-Platform,-0.0639443069562205,17877,28162,-0.0639443069562205,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return', 'var', 'default', 'new', 'throw'], 'PHP': ['function']}"
Online-Quiz-Platform,-0.0314817293588973,7294,8684,-0.0314817293588973,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return', 'var', 'new', 'default', 'throw'], 'PHP': ['function']}"
Online-Quiz-Platform,0.030184331797235,4052,5995,0.030184331797235,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{}
Online-Quiz-Platform,-0.0127893805066259,11748,12512,-0.0127893805066259,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['var', 'function', 'return', 'default'], 'PHP': ['function']}"
Online-Quiz-Platform,0.0,49,37,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'PHP': ['require']}
Online-Quiz-Platform,0.157206937799043,344,18,0.157206937799043,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function'], 'PHP': ['function']}"
Online-Quiz-Platform,0.0357707509881422,292,15,0.0357707509881422,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'new'], 'PHP': ['function']}"
Online-Quiz-Platform,-0.005050505050505,270,12,-0.005050505050505,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['new', 'function'], 'PHP': ['function']}"
Online-Quiz-Platform,0.0493348115299334,583,18,0.0493348115299334,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function'], 'PHP': ['function']}"
Online-Quiz-Platform,0.108080808080808,208,5,0.108080808080808,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['return', 'function', 'new', 'class'], 'PHP': ['public', 'function', 'class']}"
Online-Quiz-Platform,0.0227272727272727,43,5,0.0227272727272727,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return', 'class', 'new'], 'PHP': ['public', 'function', 'class', 'private']}"
Online-Quiz-Platform,0.0194805194805194,48,5,0.0194805194805194,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return', 'class', 'new'], 'PHP': ['public', 'function', 'class', 'private']}"
Online-Quiz-Platform,0.0136363636363636,71,5,0.0136363636363636,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return', 'class', 'new'], 'PHP': ['public', 'function', 'class', 'private']}"
Online-Quiz-Platform,0.209090909090909,101,4,0.209090909090909,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['new', 'return', 'try']}"
Online-Quiz-Platform,0.0,2,0,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{}
Shell-project,-0.75,25,0,-0.75,{},{'Makefile': ['gcc']}
Shell-project,-0.3625,42,2,-0.3625,{},"{'Makefile': ['build', 'make', 'gcc']}"
Shell-project,0.0,18,1,0.0,{},"{'C': ['null', 'void', 'int']}"
Shell-project,0.1125,321,46,0.1125,{},"{'C': ['printf', 'int', 'return', 'null', 'char', 'float']}"
Shell-project,0.25,12,0,0.25,{},"{'C': ['int', 'char']}"
Shell-project,-0.1143880208333333,965,45,-0.1143880208333333,{},"{'C': ['printf', 'strcmp']}"
Shell-project,0.25,5,0,0.25,{},"{'C': ['int', 'char']}"
Shell-project,0.0,182,5,0.0,{},"{'C': ['int', 'null', 'char', 'sizeof', 'fopen', 'printf', 'fclose', 'return', 'void']}"
Shell-project,0.25,9,0,0.25,{},"{'C': ['int', 'char', 'void']}"
Shell-project,0.2027777777777778,236,14,0.2027777777777778,{},"{'C': ['int', 'strcmp', 'return', 'char', 'printf', 'exit'], 'Makefile': ['run']}"
Shell-project,0.1666666666666666,8,0,0.1666666666666666,{},"{'C': ['int', 'char'], 'Makefile': ['run']}"
Shell-project,0.1051948051948051,399,13,0.1051948051948051,{},"{'C': ['int', 'char', 'return', 'printf', 'null', 'strlen']}"
Shell-project,0.25,22,3,0.25,{},"{'C': ['char', 'int', 'void']}"
SVVT-project,0.0,17,1,0.0,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}",{}
SVVT-project,0.1055555555555555,55,1,0.1055555555555555,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}",{'Java': ['class']}
SVVT-project,0.35,29,1,0.35,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}",{'Java': ['default']}
SVVT-project,-0.1500000000000003,439,84,-0.1500000000000003,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['default', 'class']}"
SVVT-project,0.0,13,1,0.0,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}",{}
SVVT-project,0.0,41,48,0.0,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}",{'Java': ['junit']}
SVVT-project,0.0084090909090908,116,59,0.0084090909090908,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'void', 'junit', 'protected', 'static']}"
SVVT-project,0.0,129,31,0.0,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['public', 'private', 'final', 'void', 'import']}"
SVVT-project,0.0,92,22,0.0,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['public', 'private', 'final', 'void', 'import']}"
SVVT-project,0.0,122,43,0.0,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['public', 'private', 'final', 'void', 'import', 'class']}"
SVVT-project,0.0045454545454545,171,39,0.0045454545454545,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['public', 'private', 'final', 'void', 'return', 'import']}"
SVVT-project,0.0,74,20,0.0,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['public', 'final', 'private', 'void', 'import']}"
SVVT-project,0.0,40,16,0.0,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['public', 'import', 'final', 'private', 'return', 'void', 'package']}"
SVVT-project,0.1302083333333333,155,69,0.1302083333333333,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'public']}"
SVVT-project,0.0572727272727272,127,34,0.0572727272727272,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['void', 'import', 'private', 'public', 'junit']}"
SVVT-project,0.1086363636363636,120,41,0.1086363636363636,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'public', 'void', 'junit']}"
SVVT-project,0.060306553911205,283,94,0.060306553911205,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'public', 'private', 'void', 'static', 'final']}"
SVVT-project,-0.0267379679144385,122,44,-0.0267379679144385,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'public', 'void', 'static', 'junit']}"
SVVT-project,-0.125,127,32,-0.125,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'public', 'void', 'junit']}"
SVVT-project,0.1433566433566434,242,64,0.1433566433566434,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'private', 'static', 'final', 'void', 'public']}"
SVVT-project,0.1377104377104376,166,60,0.1377104377104376,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'static', 'private', 'final', 'public']}"
SVVT-project,0.1208732057416268,296,102,0.1208732057416268,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'private', 'void', 'static', 'final', 'junit']}"
SVVT-project,0.0956937799043061,246,96,0.0956937799043061,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}",{'Java': ['import']}
SVVT-project,0.0227272727272727,93,22,0.0227272727272727,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['public', 'void', 'import', 'static', 'private']}"
SVVT-project,0.0576923076923076,130,72,0.0576923076923076,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'public', 'junit', 'static', 'void']}"
SVVT-project,0.141711229946524,125,64,0.141711229946524,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'static', 'final', 'private', 'public']}"
SVVT-project,0.0833333333333333,107,26,0.0833333333333333,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['public', 'void', 'import', 'junit']}"
SVVT-project,0.1363636363636363,161,47,0.1363636363636363,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['import', 'private', 'static', 'final', 'void', 'public']}"
SVVT-project,0.0636363636363636,59,14,0.0636363636363636,"{'Topic': 'Topic 3', 'Relevant Words': ['testing', 'github', 'page', 'accessibility']}","{'Java': ['static', 'public', 'class', 'import', 'package', 'private', 'return', 'try']}"
